participant_id,switch_rate,stay_after_reward,perseveration,avg_reward,n_trials,slcn_age - years,filtered_out
35.0,0.3153846153846154,0.9545454545454546,0.6846153846153846,0.5114503816793893,131,9.199178645,True
450.0,0.2846153846153846,0.9152542372881356,0.7153846153846154,0.45038167938931295,131,21.83333333,True
403.0,0.2692307692307692,1.0,0.7307692307692307,0.6030534351145038,131,,False
175.0,0.23076923076923078,0.9726027397260274,0.7692307692307693,0.5572519083969466,131,16.82409309,False
92.0,0.31007751937984496,0.8831168831168831,0.689922480620155,0.6,130,14.1026694,False
32.0,0.23870967741935484,1.0,0.7612903225806451,0.5641025641025641,156,11.321013,False
411.0,0.2076923076923077,1.0,0.7923076923076923,0.5648854961832062,131,19.33333333,True
87.0,0.1875,0.975609756097561,0.8125,0.6434108527131783,129,12.13963039,False
148.0,0.16153846153846155,0.9642857142857143,0.8384615384615385,0.648854961832061,131,13.49486653,False
117.0,0.45384615384615384,0.859375,0.5461538461538461,0.4961832061068702,131,8.689938398,False
204.0,0.15384615384615385,1.0,0.8461538461538461,0.5877862595419847,131,17.54414784,False
406.0,0.26153846153846155,0.9761904761904762,0.7384615384615385,0.6412213740458015,131,,False
353.0,0.33076923076923076,0.9848484848484849,0.6692307692307692,0.5038167938931297,131,28.0,False
447.0,0.19230769230769232,0.9733333333333334,0.8076923076923077,0.5801526717557252,131,18.91666667,False
150.0,0.4076923076923077,0.8529411764705882,0.5923076923076923,0.5267175572519084,131,11.88774812,False
88.0,0.453781512605042,0.7878787878787878,0.5462184873949579,0.55,120,8.83504449,True
84.0,0.421875,0.9230769230769231,0.578125,0.5116279069767442,129,10.24229979,False
74.0,0.16923076923076924,0.9887640449438202,0.8307692307692308,0.6793893129770993,131,10.53524983,False
428.0,0.2923076923076923,0.9402985074626866,0.7076923076923077,0.5190839694656488,131,20.91666667,False
161.0,0.13846153846153847,1.0,0.8615384615384616,0.5954198473282443,131,17.81245722,False
303.0,0.27692307692307694,1.0,0.7230769230769231,0.5648854961832062,131,30.0,False
424.0,0.2846153846153846,0.9538461538461539,0.7153846153846154,0.5038167938931297,131,20.5,False
