"subjectid","type","reward","choice","false_start","rt","key"
129,4,10,7,0,680,"33"
129,3,10,5,0,1054,"33"
129,2,-10,4,0,522,"36"
129,1,-10,1,0,742,"36"
129,1,10,1,0,1039,"33"
129,2,-10,3,0,545,"33"
129,2,-10,4,0,1117,"36"
129,4,10,7,0,772,"33"
129,2,10,3,0,951,"36"
129,1,-10,1,0,963,"33"
129,4,-10,7,0,569,"36"
129,3,-10,6,0,419,"36"
129,1,10,1,0,617,"33"
129,4,10,7,0,509,"33"
129,1,10,1,0,940,"36"
129,1,-10,1,0,557,"36"
129,2,-10,3,0,1037,"36"
129,2,10,4,0,525,"36"
129,2,-10,3,0,658,"36"
129,4,-10,7,0,999,"36"
129,2,10,3,0,561,"33"
129,1,-10,0,0,1500,"0"
129,1,-10,1,0,431,"33"
129,2,-10,4,0,991,"33"
129,2,10,3,0,791,"36"
129,3,10,5,0,630,"36"
129,3,10,5,0,552,"36"
129,3,-10,6,0,506,"33"
129,1,10,1,0,809,"36"
129,3,10,5,0,792,"33"
129,4,-10,7,0,944,"36"
129,4,10,7,0,890,"33"
129,1,10,1,0,664,"33"
129,4,10,8,0,934,"33"
129,3,10,5,0,702,"36"
129,1,10,1,0,1093,"33"
129,2,10,3,0,700,"36"
129,3,10,5,0,499,"36"
129,3,-10,6,0,454,"33"
129,3,-10,6,0,576,"33"
129,2,10,3,0,697,"33"
129,2,-10,3,0,778,"36"
129,4,-10,7,0,826,"33"
129,3,-10,5,0,1221,"36"
129,3,-10,6,0,493,"36"
129,1,10,1,0,784,"36"
129,4,-10,7,0,832,"36"
129,3,10,5,0,512,"33"
129,4,10,8,0,576,"36"
129,1,10,1,0,1151,"36"
129,4,-10,7,0,584,"33"
129,4,10,8,0,1018,"33"
129,1,-10,1,0,786,"36"
129,4,10,8,0,906,"33"
129,2,10,3,0,843,"33"
129,2,-10,3,0,732,"33"
129,2,-10,4,0,759,"33"
129,4,-10,0,0,1500,"0"
129,2,-10,4,0,810,"36"
129,3,-10,5,0,655,"33"
129,2,10,4,0,610,"33"
129,1,10,2,0,668,"33"
129,3,-10,6,0,778,"33"
129,4,-10,8,0,724,"33"
129,1,10,2,0,558,"33"
129,2,10,3,0,1030,"36"
129,1,-10,2,0,850,"36"
129,2,-10,4,0,534,"36"
129,1,-10,2,0,906,"33"
129,2,-10,4,0,430,"33"
129,3,10,6,0,724,"36"
129,3,10,6,0,550,"36"
129,1,10,2,0,624,"36"
129,4,10,7,0,914,"33"
129,4,-10,8,0,627,"33"
129,2,-10,4,0,534,"33"
129,4,-10,8,0,821,"33"
129,1,-10,2,0,837,"33"
129,1,10,1,0,493,"36"
129,1,-10,2,0,505,"36"
129,4,10,7,0,529,"33"
129,4,10,7,0,553,"33"
129,3,-10,5,0,491,"36"
129,4,-10,8,0,910,"36"
129,3,-10,6,0,889,"36"
129,3,-10,6,0,1080,"33"
129,2,-10,4,0,547,"36"
129,3,-10,6,0,425,"36"
129,3,-10,6,0,107,"36"
129,4,-10,8,0,1284,"33"
129,1,10,2,0,772,"33"
129,4,10,8,0,994,"33"
129,3,10,5,0,1152,"33"
129,4,10,7,0,928,"33"
129,2,10,3,0,965,"33"
129,3,-10,5,0,600,"36"
129,2,-10,4,0,947,"33"
129,1,-10,1,0,940,"33"
129,2,10,3,0,568,"33"
129,2,-10,3,0,813,"33"
129,3,-10,6,0,940,"33"
129,1,10,2,0,995,"33"
129,1,10,2,0,837,"36"
129,4,-10,8,0,899,"33"
129,3,-10,6,0,957,"33"
129,4,10,8,0,1079,"33"
129,2,-10,3,0,516,"36"
129,3,-10,6,0,695,"33"
129,2,10,3,0,412,"33"
129,4,10,8,0,539,"33"
129,2,-10,4,0,633,"36"
129,2,10,3,0,851,"33"
129,4,10,7,0,1335,"36"
129,1,-10,2,0,741,"36"
129,3,-10,6,0,815,"33"
129,2,-10,3,0,1234,"33"
129,3,10,6,0,1104,"33"
129,1,-10,2,0,836,"33"
129,3,10,5,0,1002,"36"
129,1,10,2,0,1173,"33"
129,3,10,5,0,501,"36"
129,4,-10,8,0,554,"36"
129,1,-10,2,0,511,"36"
129,4,10,8,0,807,"36"
129,1,-10,2,0,560,"33"
129,1,-10,1,0,786,"36"
129,3,-10,6,0,616,"36"
129,4,10,8,0,618,"36"
129,3,-10,6,0,615,"36"
129,1,10,1,0,1185,"33"
129,2,-10,4,0,786,"33"
129,4,-10,7,0,1243,"33"
129,3,-10,5,0,688,"33"
129,2,-10,4,0,586,"36"
129,1,-10,2,0,443,"36"
129,4,-10,7,0,555,"36"
129,2,10,3,0,499,"36"
129,4,-10,8,0,599,"33"
129,3,10,6,0,520,"36"
129,4,-10,7,0,478,"33"
129,2,10,3,0,465,"33"
129,4,-10,7,0,473,"33"
129,3,-10,6,0,760,"33"
129,3,10,5,0,925,"33"
129,1,10,1,0,892,"33"
129,1,10,1,0,561,"33"
129,2,-10,0,0,1500,"0"
129,1,-10,1,0,780,"33"
129,2,10,3,0,1207,"36"
129,1,-10,2,0,910,"33"
129,4,10,8,0,1114,"36"
129,2,10,4,0,735,"33"
130,1,10,2,0,1287,"36"
130,3,10,5,0,1181,"36"
130,1,-10,2,0,1095,"33"
130,1,10,1,0,482,"36"
130,4,-10,8,0,1033,"33"
130,4,10,7,0,601,"36"
130,3,-10,0,0,1500,"0"
130,2,-10,4,0,938,"33"
130,4,10,7,0,939,"33"
130,3,10,5,0,981,"36"
130,1,10,1,0,791,"33"
130,3,10,5,0,1106,"36"
130,4,10,7,0,741,"36"
130,2,10,3,0,1022,"36"
130,1,10,1,0,785,"36"
130,4,-10,7,0,771,"36"
130,4,10,7,0,772,"36"
130,3,10,5,0,913,"33"
130,2,10,3,0,1243,"36"
130,2,-10,0,0,1500,"0"
130,4,10,7,0,787,"33"
130,2,-10,3,0,789,"36"
130,3,-10,5,0,937,"33"
130,2,10,3,0,1093,"33"
130,1,-10,1,0,714,"36"
130,4,10,7,0,806,"33"
130,3,-10,6,0,997,"33"
130,4,-10,8,0,1053,"33"
130,2,-10,4,0,1249,"33"
130,2,10,3,0,737,"36"
130,1,10,2,0,1010,"36"
130,1,10,2,0,925,"33"
130,3,10,6,0,926,"36"
130,4,-10,8,0,1243,"36"
130,3,-10,6,0,1155,"36"
130,1,-10,2,0,882,"36"
130,3,10,6,0,824,"36"
130,1,-10,2,0,981,"36"
130,3,-10,6,0,851,"33"
130,2,-10,4,0,1057,"36"
130,1,10,1,0,797,"33"
130,2,-10,4,0,775,"33"
130,4,10,7,0,1043,"33"
130,3,10,5,0,747,"33"
130,4,10,7,0,1015,"33"
130,1,10,1,0,646,"36"
130,2,10,3,0,779,"33"
130,2,10,3,0,671,"33"
130,2,10,3,0,568,"36"
130,1,10,1,0,616,"36"
130,4,-10,7,0,817,"36"
130,2,-10,3,0,980,"36"
130,1,-10,1,0,579,"33"
130,4,10,8,0,826,"36"
130,4,10,8,0,823,"33"
130,4,10,8,0,601,"36"
130,3,-10,5,0,1126,"36"
130,3,-10,6,0,817,"33"
130,2,10,3,0,734,"33"
130,3,10,5,0,554,"33"
130,2,-10,4,0,1220,"36"
130,3,10,5,0,701,"33"
130,4,10,8,0,1024,"33"
130,4,10,8,0,580,"33"
130,4,10,8,0,592,"33"
130,3,-10,5,0,1380,"33"
130,2,-10,4,0,976,"33"
130,2,-10,4,0,1069,"36"
130,2,10,3,0,552,"33"
130,3,10,5,0,842,"36"
130,2,10,4,0,971,"33"
130,3,-10,5,0,657,"33"
130,3,10,5,0,646,"36"
130,4,-10,8,0,955,"36"
130,1,-10,1,0,737,"36"
130,3,10,5,0,1185,"33"
130,3,10,5,0,486,"33"
130,3,10,5,0,660,"36"
130,1,-10,2,0,808,"36"
130,2,10,3,0,787,"33"
130,1,-10,1,0,740,"36"
130,2,10,3,0,709,"33"
130,3,10,5,0,1226,"36"
130,1,-10,2,0,833,"33"
130,2,-10,3,0,712,"33"
130,1,-10,1,0,882,"33"
130,1,-10,1,0,533,"36"
130,1,10,2,0,578,"36"
130,1,10,2,0,737,"36"
130,4,-10,8,0,1232,"36"
130,4,-10,7,0,416,"33"
130,4,10,8,0,1014,"33"
130,1,-10,2,0,1084,"33"
130,4,-10,7,0,772,"33"
130,1,10,2,0,980,"36"
130,2,-10,3,0,816,"36"
130,4,-10,0,0,1500,"0"
130,1,-10,2,0,728,"36"
130,3,10,5,0,909,"36"
130,2,10,3,0,886,"33"
130,1,-10,2,0,515,"33"
130,4,10,7,0,661,"33"
130,4,10,8,0,769,"33"
130,4,10,7,0,845,"33"
130,2,-10,4,0,888,"33"
130,1,10,1,0,801,"33"
130,2,-10,4,0,455,"33"
130,3,10,5,0,735,"33"
130,3,-10,5,0,1208,"36"
130,2,10,3,0,1012,"33"
130,2,10,3,0,1103,"36"
130,1,-10,1,0,966,"36"
130,1,10,1,0,629,"36"
130,4,10,7,0,853,"33"
130,3,-10,5,0,688,"36"
130,3,-10,6,0,729,"33"
130,1,10,1,0,778,"36"
130,2,-10,3,0,1110,"36"
130,1,-10,1,0,687,"33"
130,2,10,3,0,699,"33"
130,4,10,7,0,964,"36"
130,3,10,5,0,927,"36"
130,3,10,5,0,873,"33"
130,3,10,5,0,759,"36"
130,1,10,1,0,812,"33"
130,4,10,7,0,695,"36"
130,4,10,7,0,557,"36"
130,2,10,3,0,740,"33"
130,2,10,3,0,483,"36"
130,3,10,5,0,643,"33"
130,2,10,3,0,707,"36"
130,3,10,5,0,705,"36"
130,4,-10,7,0,731,"33"
130,4,-10,7,0,535,"36"
130,1,-10,1,0,696,"36"
130,2,10,3,0,998,"36"
130,4,10,7,0,658,"36"
130,1,10,1,0,784,"33"
130,2,10,3,0,623,"33"
130,1,-10,1,0,876,"33"
130,4,10,7,0,609,"33"
130,3,10,5,0,628,"33"
130,1,-10,1,0,668,"36"
130,3,-10,5,0,550,"33"
130,2,10,3,0,566,"33"
130,1,10,2,0,851,"36"
130,3,10,5,0,545,"33"
130,2,-10,4,0,808,"36"
130,2,-10,3,0,633,"33"
130,2,-10,4,0,680,"33"
130,1,10,2,0,1154,"33"
130,2,10,3,0,1166,"33"
130,3,10,5,0,690,"33"
130,2,10,4,0,777,"33"
130,3,10,5,0,819,"36"
130,2,10,4,0,855,"33"
130,2,10,4,0,917,"36"
130,4,-10,7,0,688,"33"
130,2,-10,4,0,805,"33"
130,1,10,2,0,966,"33"
130,1,10,2,0,504,"33"
130,3,10,5,0,677,"36"
130,4,10,8,0,905,"36"
130,4,10,8,0,704,"33"
130,4,-10,8,0,567,"33"
130,3,10,5,0,589,"33"
130,1,-10,2,0,807,"36"
130,3,-10,5,0,630,"36"
130,4,10,8,0,1221,"33"
130,4,-10,7,0,561,"33"
130,2,-10,4,0,850,"36"
130,1,10,1,0,692,"36"
130,3,-10,5,0,653,"36"
130,1,-10,2,0,815,"36"
130,4,10,8,0,869,"36"
130,3,10,5,0,1120,"36"
130,4,10,8,0,813,"33"
130,1,-10,1,0,715,"33"
130,2,10,4,0,658,"36"
130,1,10,1,0,661,"36"
130,2,-10,3,0,604,"36"
130,1,10,2,0,545,"36"
130,4,-10,7,0,769,"33"
130,1,10,2,0,1134,"33"
130,4,10,8,0,887,"33"
130,4,10,8,0,567,"36"
130,3,10,5,0,710,"33"
130,4,10,8,0,704,"36"
130,3,-10,5,0,703,"33"
130,1,-10,1,0,812,"33"
130,3,10,5,0,615,"33"
130,3,-10,6,0,960,"36"
131,3,10,6,0,426,"36"
131,4,-10,8,0,265,"33"
131,2,10,3,0,330,"36"
131,3,-10,6,0,275,"33"
131,4,10,7,0,274,"36"
131,2,10,4,0,253,"33"
131,1,-10,1,0,247,"36"
131,3,10,5,0,207,"33"
131,3,10,5,0,236,"36"
131,1,-10,2,0,259,"33"
131,2,10,3,0,191,"33"
131,1,10,2,0,248,"36"
131,4,-10,8,0,162,"33"
131,3,10,5,0,318,"36"
131,4,-10,8,0,302,"36"
131,4,10,7,0,262,"33"
131,4,-10,8,0,397,"36"
131,1,10,2,0,295,"33"
131,4,-10,8,0,281,"36"
131,3,10,5,0,464,"33"
131,4,10,7,0,494,"33"
131,4,10,7,0,221,"36"
131,2,-10,4,0,259,"33"
131,3,-10,6,0,248,"36"
131,3,10,5,0,49,"33"
131,1,10,2,0,265,"36"
131,2,10,3,0,167,"33"
131,1,-10,1,0,269,"36"
131,2,-10,3,0,148,"33"
131,2,10,3,0,347,"36"
131,1,10,2,0,261,"33"
131,1,10,2,0,224,"36"
131,3,-10,5,0,219,"33"
131,2,10,3,0,173,"36"
131,2,-10,4,0,234,"33"
131,4,10,7,0,184,"36"
131,1,-10,1,0,310,"33"
131,4,10,8,0,267,"36"
131,2,10,3,0,263,"33"
131,1,-10,2,0,279,"36"
131,1,-10,1,0,375,"33"
131,3,10,5,0,150,"36"
131,4,10,7,0,259,"36"
131,3,10,6,0,242,"33"
131,2,-10,4,0,246,"36"
131,3,-10,6,0,262,"36"
131,2,-10,3,0,382,"33"
131,1,10,1,0,199,"36"
131,2,-10,4,0,168,"36"
131,3,10,5,0,192,"33"
131,1,10,1,0,187,"33"
131,4,-10,7,0,157,"36"
131,3,-10,6,0,264,"36"
131,2,-10,4,0,296,"33"
131,3,-10,6,0,274,"33"
131,2,10,3,0,207,"33"
131,3,-10,6,0,227,"36"
131,3,-10,5,0,153,"36"
131,1,-10,2,0,228,"36"
131,2,-10,4,0,160,"33"
131,1,10,2,0,202,"36"
131,4,-10,7,0,158,"36"
131,1,-10,2,0,174,"36"
131,3,-10,6,0,487,"36"
131,3,10,5,0,511,"33"
131,3,10,6,0,277,"33"
131,1,10,1,0,199,"33"
131,2,10,3,0,197,"33"
131,1,-10,2,0,107,"33"
131,3,10,5,0,443,"36"
131,4,-10,7,0,493,"33"
131,2,10,4,0,334,"33"
131,1,10,1,0,705,"36"
131,3,-10,6,0,318,"33"
131,1,10,2,0,610,"33"
131,3,10,5,0,695,"36"
131,1,10,1,0,466,"33"
131,4,10,7,0,337,"33"
131,2,10,3,0,289,"36"
131,4,-10,7,0,352,"33"
131,1,10,1,0,316,"36"
131,4,10,8,0,382,"33"
131,2,-10,4,0,629,"33"
131,4,-10,7,0,291,"33"
131,4,10,7,0,386,"36"
131,2,10,3,0,370,"33"
131,2,-10,4,0,289,"36"
131,2,-10,3,0,304,"33"
131,4,10,8,0,352,"36"
131,1,-10,2,0,300,"33"
131,3,-10,6,0,324,"33"
131,4,-10,8,0,317,"36"
131,2,-10,4,0,278,"33"
131,4,-10,7,0,339,"36"
131,1,10,1,0,480,"36"
131,4,10,8,0,471,"33"
131,1,-10,2,0,441,"36"
131,2,-10,4,0,252,"36"
131,4,-10,8,0,244,"33"
131,2,10,3,0,241,"33"
131,3,-10,6,0,337,"36"
131,4,10,7,0,406,"36"
131,4,-10,8,0,841,"36"
131,2,10,3,0,1009,"33"
131,1,-10,2,0,536,"36"
131,3,-10,6,0,484,"33"
131,4,-10,0,1,1500,"0"
131,4,-10,8,0,283,"33"
131,4,10,7,0,156,"33"
131,1,10,2,0,187,"36"
131,1,10,1,0,261,"36"
131,2,10,3,0,227,"33"
131,2,-10,4,0,195,"33"
131,4,-10,8,0,80,"33"
131,3,10,6,0,118,"36"
131,2,10,3,0,306,"33"
131,3,-10,6,0,364,"36"
131,3,10,5,0,315,"33"
131,3,10,5,1,1195,"33"
131,3,-10,6,0,323,"33"
131,1,-10,2,0,389,"36"
131,2,10,3,0,371,"33"
131,2,-10,3,0,350,"36"
131,4,10,7,1,781,"36"
131,3,-10,6,0,343,"33"
131,1,-10,2,0,374,"33"
131,2,10,4,0,386,"33"
131,3,10,5,0,273,"33"
131,1,-10,1,0,271,"36"
131,4,10,7,0,301,"33"
131,3,10,5,0,262,"33"
131,4,10,7,0,372,"33"
131,3,10,6,1,584,"33"
131,3,-10,6,0,286,"36"
131,2,-10,4,0,266,"36"
131,1,-10,2,0,304,"33"
131,1,-10,2,0,242,"33"
131,2,10,4,1,489,"33"
131,4,10,7,0,421,"36"
131,1,-10,1,0,323,"33"
131,1,10,2,0,378,"33"
131,2,10,3,0,311,"33"
131,1,-10,1,0,347,"33"
131,4,10,8,0,320,"33"
131,4,-10,7,0,306,"36"
131,1,-10,2,0,274,"36"
131,4,10,8,0,302,"36"
131,2,-10,4,0,232,"33"
131,1,-10,1,0,288,"33"
131,2,-10,4,0,174,"36"
131,1,-10,2,0,296,"33"
131,3,-10,6,1,587,"33"
131,4,-10,7,0,300,"33"
131,2,-10,4,0,259,"33"
131,2,-10,3,0,226,"33"
131,3,10,5,0,311,"33"
131,2,-10,3,0,274,"36"
131,3,10,5,0,160,"33"
131,3,-10,6,0,253,"33"
131,3,-10,5,0,302,"36"
131,2,-10,4,0,272,"33"
131,1,10,1,0,258,"33"
131,1,10,2,0,338,"33"
131,4,-10,8,0,236,"33"
131,1,10,1,0,280,"36"
131,1,-10,2,0,241,"36"
131,4,10,8,1,285,"33"
131,4,10,8,0,340,"33"
131,4,10,8,0,309,"36"
131,2,-10,0,0,1500,"0"
131,2,-10,4,0,253,"33"
131,4,-10,7,0,196,"33"
131,3,-10,6,0,491,"36"
131,3,-10,6,0,1116,"33"
131,3,-10,6,0,253,"33"
131,1,-10,2,0,279,"36"
131,4,-10,7,1,390,"36"
131,1,-10,2,0,281,"33"
131,2,-10,3,0,291,"36"
131,3,-10,5,1,369,"36"
131,2,10,3,0,328,"33"
131,3,-10,6,0,302,"33"
131,4,-10,7,0,308,"33"
131,2,-10,4,0,293,"36"
131,1,10,2,0,309,"33"
131,4,-10,7,0,355,"33"
131,4,-10,7,0,338,"33"
131,2,10,4,0,321,"33"
131,1,-10,1,0,377,"36"
131,3,-10,6,0,364,"33"
131,3,10,5,0,404,"33"
131,1,10,2,0,267,"36"
132,3,-10,6,0,893,"33"
132,2,10,3,0,1365,"33"
132,3,10,5,0,925,"36"
132,2,10,4,0,1149,"36"
132,4,10,7,0,1021,"36"
132,1,10,1,0,1157,"36"
132,3,-10,5,0,821,"33"
132,4,10,7,0,949,"33"
132,4,-10,8,0,1117,"36"
132,2,-10,4,0,1061,"36"
132,2,10,3,0,653,"33"
132,2,10,3,0,685,"33"
132,3,-10,6,0,1101,"36"
132,2,10,3,0,1349,"36"
132,3,10,5,0,1229,"36"
132,3,10,5,0,853,"36"
132,3,10,5,0,973,"33"
132,1,-10,1,0,1245,"33"
132,4,10,7,0,1157,"36"
132,1,-10,2,0,917,"33"
132,4,10,7,0,981,"36"
132,1,10,1,0,1117,"36"
132,1,10,1,0,573,"36"
132,4,10,7,0,661,"33"
132,1,10,1,0,1197,"33"
132,1,-10,1,0,597,"33"
132,4,10,7,0,909,"36"
132,4,10,7,0,781,"33"
132,4,10,7,0,605,"33"
132,3,-10,5,0,1229,"36"
132,1,-10,1,0,949,"36"
132,1,-10,2,0,637,"36"
132,1,-10,1,0,613,"33"
132,2,10,3,0,1173,"36"
132,4,10,7,0,621,"33"
132,1,-10,1,0,853,"33"
132,2,-10,3,0,677,"36"
132,2,-10,4,0,781,"36"
132,2,-10,3,0,909,"33"
132,3,-10,6,0,1045,"33"
132,3,10,5,0,788,"36"
132,4,10,7,0,716,"36"
132,1,-10,2,0,940,"36"
132,4,-10,7,0,948,"36"
132,3,-10,6,0,1012,"33"
132,3,10,5,0,868,"36"
132,2,10,4,0,1220,"36"
132,2,10,4,0,876,"36"
132,2,-10,4,0,756,"33"
132,1,10,2,0,1284,"33"
132,3,-10,5,0,1116,"33"
132,4,-10,7,0,908,"36"
132,3,-10,6,0,1140,"33"
132,4,10,8,0,940,"36"
132,1,-10,2,0,1004,"36"
132,3,10,5,0,1028,"33"
132,2,10,4,0,908,"33"
132,1,10,2,0,860,"33"
132,4,10,8,0,812,"36"
132,1,10,2,0,820,"36"
132,3,10,5,0,1236,"33"
132,3,-10,5,0,756,"33"
132,1,10,2,0,756,"33"
132,2,10,4,0,740,"36"
132,1,-10,2,0,724,"33"
132,2,-10,4,0,732,"33"
132,3,10,5,0,1004,"33"
132,3,10,5,0,772,"33"
132,4,-10,8,0,940,"33"
132,3,-10,5,0,876,"33"
132,4,10,8,0,1108,"36"
132,1,10,2,0,580,"36"
132,1,-10,2,0,708,"33"
132,4,10,8,0,1052,"36"
132,3,10,5,0,1212,"33"
132,2,-10,4,0,1084,"33"
132,1,10,1,0,1020,"36"
132,2,-10,4,0,956,"33"
132,4,10,8,0,980,"36"
132,4,10,8,0,1204,"36"
132,1,-10,1,0,1156,"33"
132,4,10,8,0,1124,"33"
132,2,-10,4,0,732,"33"
132,2,-10,4,0,1364,"33"
132,4,-10,8,0,1148,"33"
132,3,-10,6,0,1068,"33"
132,2,-10,3,0,916,"36"
132,4,10,8,0,1332,"33"
132,3,-10,6,0,964,"36"
132,1,10,1,0,876,"36"
132,3,-10,6,0,1140,"33"
132,4,-10,7,0,1028,"36"
132,2,10,3,0,1067,"36"
132,1,-10,1,0,819,"33"
132,2,10,3,0,1307,"33"
132,2,-10,3,0,851,"33"
132,3,10,5,0,1344,"36"
132,1,10,1,0,928,"36"
132,4,-10,8,0,1080,"36"
132,3,-10,5,0,624,"36"
132,4,-10,8,0,1344,"36"
132,3,10,5,0,672,"36"
132,3,-10,5,0,752,"33"
132,3,10,5,0,704,"33"
132,3,10,5,0,616,"33"
132,1,10,1,0,848,"36"
132,4,-10,8,0,1272,"33"
132,4,10,7,0,1128,"33"
132,3,-10,5,0,599,"33"
132,1,-10,1,0,767,"36"
132,1,-10,1,0,735,"33"
132,4,-10,8,0,1167,"33"
132,2,10,3,0,959,"33"
132,4,10,7,0,991,"33"
132,4,-10,8,0,927,"36"
132,2,-10,3,0,863,"36"
132,4,-10,8,0,791,"33"
132,1,10,2,0,1175,"36"
132,2,-10,4,0,1071,"33"
132,1,-10,2,0,959,"36"
132,2,-10,4,0,879,"36"
132,4,-10,8,0,1071,"33"
132,1,10,2,0,862,"33"
132,3,10,6,0,943,"33"
132,2,-10,4,0,943,"36"
132,2,10,3,0,887,"33"
132,3,10,5,0,1055,"36"
132,2,10,4,0,799,"33"
132,2,-10,4,0,1023,"36"
132,4,-10,7,0,1055,"36"
132,2,10,4,0,1079,"33"
132,2,10,4,0,591,"36"
132,1,-10,2,0,799,"33"
132,1,10,1,0,1087,"33"
132,4,10,7,0,1359,"36"
132,1,-10,2,0,839,"36"
132,1,-10,1,0,558,"33"
132,2,-10,4,0,1126,"33"
132,4,10,7,0,1022,"33"
132,3,10,5,0,1150,"36"
132,3,-10,5,0,942,"33"
132,1,10,1,0,686,"33"
132,2,-10,4,0,1198,"36"
132,3,10,5,0,774,"33"
132,2,10,3,0,862,"36"
132,4,10,8,0,862,"33"
132,2,-10,3,0,974,"36"
132,2,10,3,0,710,"36"
132,2,10,3,0,830,"33"
132,3,-10,5,0,926,"33"
132,4,-10,8,0,950,"33"
132,3,10,5,0,734,"36"
132,1,-10,1,0,1094,"36"
132,1,-10,1,0,645,"36"
132,3,10,5,0,845,"36"
132,4,-10,8,0,981,"36"
132,3,10,5,0,669,"33"
132,2,10,3,0,717,"36"
132,4,10,8,0,629,"36"
132,4,10,8,0,637,"33"
132,1,-10,2,0,549,"36"
132,2,-10,3,0,637,"33"
132,4,10,8,0,637,"36"
132,2,-10,3,0,541,"33"
132,1,-10,1,0,629,"36"
132,1,-10,2,0,685,"36"
132,2,10,3,0,725,"33"
132,3,10,5,0,709,"36"
132,4,10,8,0,621,"36"
132,2,10,3,0,605,"36"
132,3,10,5,0,605,"33"
132,4,10,8,0,573,"33"
132,4,10,8,0,581,"33"
132,3,10,5,0,565,"33"
132,3,-10,5,0,517,"36"
132,2,-10,3,0,781,"36"
132,4,10,8,0,677,"33"
132,1,-10,1,0,605,"36"
132,1,10,2,0,573,"33"
132,3,10,5,0,645,"33"
132,4,10,8,0,637,"36"
132,1,-10,1,0,629,"33"
132,1,-10,2,0,581,"36"
132,3,10,5,0,717,"36"
132,2,10,3,0,677,"33"
132,3,10,5,0,621,"36"
132,4,10,8,0,613,"36"
132,2,10,3,0,548,"36"
132,1,-10,2,0,476,"36"
132,1,-10,2,0,756,"33"
132,3,10,5,0,716,"33"
132,1,-10,1,0,1220,"36"
133,2,-10,0,0,1500,"0"
133,1,10,1,0,717,"33"
133,4,-10,8,0,668,"33"
133,3,10,5,0,756,"33"
133,4,-10,8,0,782,"33"
133,3,10,6,0,1104,"36"
133,1,10,1,0,628,"33"
133,4,10,8,0,1293,"33"
133,4,10,7,0,534,"36"
133,1,-10,1,0,824,"36"
133,2,-10,4,0,825,"36"
133,1,-10,1,0,498,"33"
133,1,10,2,0,858,"36"
133,4,10,7,0,766,"33"
133,1,10,2,0,1255,"33"
133,2,10,3,0,913,"36"
133,2,10,3,0,621,"36"
133,3,10,5,0,789,"36"
133,1,10,2,0,970,"36"
133,3,-10,6,0,1140,"36"
133,2,-10,4,0,1286,"33"
133,1,-10,2,0,1074,"33"
133,2,10,3,0,1229,"33"
133,3,-10,6,0,450,"36"
133,1,10,2,0,881,"36"
133,2,10,4,0,1211,"33"
133,2,-10,4,0,1044,"33"
133,4,-10,8,0,1160,"36"
133,1,-10,2,0,1100,"33"
133,3,-10,0,0,1500,"0"
133,1,10,2,0,546,"36"
133,3,-10,6,0,340,"33"
133,4,-10,7,0,595,"33"
133,4,10,7,0,945,"33"
133,2,-10,4,0,759,"36"
133,4,10,7,0,824,"36"
133,4,10,7,0,1138,"33"
133,4,10,7,0,932,"36"
133,3,-10,6,0,1178,"33"
133,2,10,4,0,720,"33"
133,4,-10,8,0,1129,"33"
133,3,-10,6,0,1052,"33"
133,3,-10,6,0,457,"36"
133,3,10,5,0,1293,"36"
133,2,-10,4,0,1037,"36"
133,3,-10,5,0,1048,"36"
133,1,10,2,0,1124,"33"
133,2,10,4,0,1144,"33"
133,1,-10,2,0,722,"36"
133,4,10,8,0,837,"36"
133,2,-10,4,0,1035,"36"
133,4,10,8,0,863,"36"
133,3,10,5,0,1150,"33"
133,1,-10,1,0,898,"36"
133,1,-10,2,0,915,"33"
133,1,10,2,0,826,"36"
133,4,-10,7,0,1351,"36"
133,1,10,2,0,1042,"33"
133,4,-10,0,0,1500,"0"
133,2,-10,4,0,785,"36"
133,2,10,4,0,1131,"36"
133,1,10,2,0,622,"36"
133,3,10,5,0,1141,"33"
133,1,10,2,0,806,"33"
133,4,10,8,0,1187,"36"
133,1,-10,2,0,783,"33"
133,2,-10,4,0,931,"36"
133,3,10,6,0,926,"36"
133,2,10,3,0,986,"36"
133,3,10,5,0,1139,"33"
133,2,10,3,0,1201,"33"
133,4,-10,8,0,1066,"33"
133,3,-10,5,0,557,"36"
133,1,-10,2,0,880,"33"
133,3,10,5,0,1227,"36"
133,2,10,3,0,959,"36"
133,4,10,8,0,856,"33"
133,2,10,3,0,674,"33"
133,4,-10,7,0,941,"33"
133,1,-10,2,0,1006,"33"
133,3,10,5,0,971,"33"
133,4,10,8,0,1448,"33"
133,2,-10,0,0,1500,"0"
133,3,10,5,0,670,"36"
133,2,10,3,0,686,"36"
133,1,10,2,0,886,"36"
133,3,-10,5,0,1079,"36"
133,4,10,7,0,974,"36"
133,2,-10,3,0,990,"33"
133,3,10,5,0,822,"33"
133,1,-10,2,0,759,"36"
133,3,10,5,0,881,"36"
133,3,10,5,0,916,"36"
133,4,-10,8,0,1047,"36"
133,4,-10,7,0,797,"33"
133,2,10,3,0,462,"36"
133,2,10,4,0,618,"33"
133,4,-10,8,0,1018,"36"
133,4,10,7,0,1154,"36"
133,1,-10,0,0,1500,"0"
133,4,-10,7,0,1080,"33"
133,1,10,2,0,737,"36"
133,3,10,5,0,806,"36"
133,2,-10,4,0,1194,"36"
133,1,10,2,0,846,"36"
133,4,-10,8,0,663,"33"
133,4,-10,8,0,605,"36"
133,2,-10,4,0,951,"33"
133,3,10,5,0,1318,"36"
