model,loss,Replacement,Submodels,Ensemble,Sessions,Trials,Voting
model_name,0.6238505839999999,True,16,average,128,50,mean
model_name,0.6238505839999999,True,16,average,128,50,mean
model_name,0.6238505839999999,True,16,average,128,50,mean
model_name,0.6238505839999999,True,16,average,128,50,mean
model_name,0.623850644,True,16,average,128,50,mean
model_name,0.623850644,True,16,average,128,50,mean
model_name,0.599773645,False,16,average,128,50,mean
model_name,0.599773586,False,16,average,128,50,mean
model_name,0.599773645,False,16,average,128,50,mean
model_name,0.599773645,False,16,average,128,50,mean
model_name,0.599773645,False,16,average,128,50,mean
model_name,0.599773645,False,16,average,128,50,mean
model_name,0.599773645,False,16,average,128,50,mean
model_name,0.599773645,False,16,average,128,50,mean
model_name,0.599773645,False,16,average,128,50,mean
model_name,0.599773645,False,16,average,128,50,mean
model_name,0.632110476,True,16,average,128,100,mean
model_name,0.632110536,True,16,average,128,100,mean
model_name,0.632110596,True,16,average,128,100,mean
model_name,0.632110536,True,16,average,128,100,mean
model_name,0.632110596,True,16,average,128,100,mean
model_name,0.632110536,True,16,average,128,100,mean
model_name,0.632110476,True,16,average,128,100,mean
model_name,0.632110536,True,16,average,128,100,mean
model_name,0.632110596,True,16,average,128,100,mean
model_name,0.632110536,True,16,average,128,100,mean
model_name,0.579058886,False,16,average,128,100,mean
model_name,0.579058886,False,16,average,128,100,mean
model_name,0.579058886,False,16,average,128,100,mean
model_name,0.579058945,False,16,average,128,100,mean
model_name,0.579058886,False,16,average,128,100,mean
model_name,0.579058886,False,16,average,128,100,mean
model_name,0.579058886,False,16,average,128,100,mean
model_name,0.579058886,False,16,average,128,100,mean
model_name,0.579058886,False,16,average,128,100,mean
model_name,0.579058886,False,16,average,128,100,mean
model_name,0.577609539,True,16,average,128,200,mean
model_name,0.577609479,True,16,average,128,200,mean
model_name,0.577609539,True,16,average,128,200,mean
model_name,0.577609539,True,16,average,128,200,mean
model_name,0.577609539,True,16,average,128,200,mean
model_name,0.577609479,True,16,average,128,200,mean
model_name,0.577609539,True,16,average,128,200,mean
model_name,0.577609539,True,16,average,128,200,mean
model_name,0.577609539,True,16,average,128,200,mean
model_name,0.577609479,True,16,average,128,200,mean
model_name,0.592007756,False,16,average,128,200,mean
model_name,0.592007756,False,16,average,128,200,mean
model_name,0.592007756,False,16,average,128,200,mean
model_name,0.592007816,False,16,average,128,200,mean
model_name,0.592007756,False,16,average,128,200,mean
model_name,0.592007756,False,16,average,128,200,mean
model_name,0.592007816,False,16,average,128,200,mean
model_name,0.592007756,False,16,average,128,200,mean
model_name,0.592007756,False,16,average,128,200,mean
model_name,0.592007756,False,16,average,128,200,mean
model_name,0.594940126,True,16,average,256,50,mean
model_name,0.594940126,True,16,average,256,50,mean
model_name,0.594940126,True,16,average,256,50,mean
model_name,0.594940126,True,16,average,256,50,mean
model_name,0.594940126,True,16,average,256,50,mean
model_name,0.594940126,True,16,average,256,50,mean
model_name,0.594940126,True,16,average,256,50,mean
model_name,0.594940126,True,16,average,256,50,mean
model_name,0.594940126,True,16,average,256,50,mean
model_name,0.594940126,True,16,average,256,50,mean
model_name,0.624243736,False,16,average,256,50,mean
model_name,0.624243736,False,16,average,256,50,mean
model_name,0.624243736,False,16,average,256,50,mean
model_name,0.624243677,False,16,average,256,50,mean
model_name,0.624243677,False,16,average,256,50,mean
model_name,0.624243736,False,16,average,256,50,mean
model_name,0.624243677,False,16,average,256,50,mean
model_name,0.624243736,False,16,average,256,50,mean
model_name,0.624243736,False,16,average,256,50,mean
model_name,0.624243736,False,16,average,256,50,mean
model_name,0.595036864,True,16,average,256,100,mean
model_name,0.595036864,True,16,average,256,100,mean
model_name,0.595036864,True,16,average,256,100,mean
model_name,0.595036864,True,16,average,256,100,mean
model_name,0.595036805,True,16,average,256,100,mean
model_name,0.595036924,True,16,average,256,100,mean
model_name,0.595036864,True,16,average,256,100,mean
model_name,0.595036805,True,16,average,256,100,mean
model_name,0.595036864,True,16,average,256,100,mean
model_name,0.595036864,True,16,average,256,100,mean
model_name,0.597265959,False,16,average,256,100,mean
model_name,0.597265959,False,16,average,256,100,mean
model_name,0.597266018,False,16,average,256,100,mean
model_name,0.597266018,False,16,average,256,100,mean
model_name,0.597265959,False,16,average,256,100,mean
model_name,0.597266018,False,16,average,256,100,mean
model_name,0.597265959,False,16,average,256,100,mean
model_name,0.597265959,False,16,average,256,100,mean
model_name,0.597265959,False,16,average,256,100,mean
model_name,0.597266018,False,16,average,256,100,mean
model_name,0.604944229,True,16,average,256,200,mean
model_name,0.604944289,True,16,average,256,200,mean
model_name,0.604944229,True,16,average,256,200,mean
model_name,0.604944229,True,16,average,256,200,mean
model_name,0.604944229,True,16,average,256,200,mean
model_name,0.604944229,True,16,average,256,200,mean
model_name,0.604944289,True,16,average,256,200,mean
model_name,0.604944289,True,16,average,256,200,mean
model_name,0.604944229,True,16,average,256,200,mean
model_name,0.604944229,True,16,average,256,200,mean
model_name,0.6660164000000001,False,16,average,256,200,mean
model_name,0.66601634,False,16,average,256,200,mean
model_name,0.66601634,False,16,average,256,200,mean
